"id","name","lastname","document","number","qualification","creditLine","cardExpiration","cardNumber","cardBrand","cardType","disbursementAmount","disbursementDate","currency","interestRate","hasInsurance","status","product","policyNumber","paymentAmount","paymentFrequency","paymentCurrency","store","province"
"099d7840-b48a-427e-a770-e989f89b9dfd","Jerrilee","Ullock","CE","22908482","APROBADO","58075688","39525074","5048377203728261","56227844","12970100","$51144.45","25/02/2022","USD","0.7","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1813","$684.01","TRIMESTRAL","PEN","Infinity Property and Casualty Corporation","AYACUCHO"
"1ffce4a1-3333-4df8-8c3e-c46f1e5b56af","Cati","Stringfellow","DNI","17307843","APROBADO","69642811","24766147","5108752853959654","16456917","49025499","$35789.64","10/09/2020","USD","0.35","false","true","PROTECCION_TARJETA_IBK","5643","$234.21","TRIMESTRAL","USD","Baker Hughes Incorporated","TUMBES"
"c1dd0273-5eb9-4359-9011-22c4510fa1e4","Golda","McRinn","CE","62665174","RECHAZADO","32556017","92802256","5108757862135170","79710570","94141480","$60598.95","02/04/2021","PEN","0.14","true","false","SEGURO_TARJETAS_360","8864","$404.54","PAGO_UNICO","PEN","Wright Medical Group N.V.","IQUITOS"
"719c9cd7-1cf6-4978-ae17-c0d1e26300ad","Rudiger","Glendza","CE","18078148","APROBADO","40936215","90532164","5048371620381515","98143609","13789712","$94075.56","24/07/2020","USD","0.52","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8861","$880.87","SEMANAL","USD","Ideal Power Inc.","AREQUIPA"
"ec7b9809-7cfa-4931-977a-550fd3c5ec65","Hailey","Addy","DNI","59398496","INVESTIGADO","94746874","48396409","5108752283395628","31767320","37024494","$20775.50","22/06/2021","USD","0.22","true","false","SEGURO_TARJETAS_360","9511","$488.06","PAGO_UNICO","PEN","Luxottica Group, S.p.A.","CUZCO"
"ff0c9050-3f86-4e0f-a27b-ec4dbe97b59d","Chelsie","Borman","CE","40943883","RECHAZADO","20253669","55535048","5108757399893309","69275699","76626849","$17059.82","15/05/2022","PEN","0.37","false","false","PROTECCION_TARJETA_IBK","1029","$953.20","ANUAL","PEN","AdvisorShares Market Adaptive Unconstrained Income ETF","PIURA"
"b13994a5-400c-4977-a537-972bae93fcc2","Harley","Kondratenya","CE","17612511","INVESTIGADO","55595879","86956495","5108758962978519","97765324","92164698","$8393.64","02/09/2022","USD","0.72","false","false","SEGURO_TARJETAS_360","4401","$327.80","PAGO_UNICO","PEN","Cellect Biotechnology Ltd.","ICA"
"32017d6a-c8d8-4ca6-aa73-5a1f63c21797","Roderick","McIlvenna","DNI","15940253","APROBADO","79473163","37127646","5108757542775627","27607741","11568770","$32807.97","02/06/2022","USD","0.23","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6246","$925.54","SEMANAL","USD","OpGen, Inc.","TUMBES"
"49c70480-ff5a-4f78-9bde-e1bc0346e9e9","Marcus","Splaven","DNI","72698944","INVESTIGADO","96599138","54679984","5108755857948532","90876153","27673213","$31461.45","18/01/2022","USD","0.77","false","true","SEGURO_TARJETAS_360","9759","$404.44","PAGO_UNICO","USD","Foamix Pharmaceuticals Ltd.","IQUITOS"
"b0cc0d16-f3b0-46b1-9b51-65bf809fb017","Mabel","Kellegher","CE","75644830","APROBADO","54481014","61329254","5108751191576287","49295980","99051591","$6671.42","21/03/2023","USD","0.79","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2223","$703.46","ANUAL","USD","Fate Therapeutics, Inc.","LIMA"
"ad56b122-95a9-4097-b3d9-e804587b2bab","Ripley","Snary","DNI","17998393","INVESTIGADO","67415313","11154764","5108750403852502","35550012","65779521","$36657.45","16/04/2020","USD","0.73","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8347","$199.97","PAGO_UNICO","PEN","Workday, Inc.","IQUITOS"
"248ec584-df72-4f2f-a699-186b75353b79","Tallou","Leirmonth","CE","54565961","INVESTIGADO","88092303","94990083","5108755534819973","41045704","73513744","$74377.48","20/09/2021","PEN","0.36","true","true","PROTECCION_TARJETA_IBK","5445","$51.71","TRIMESTRAL","PEN","SandRidge Mississippian Trust II","IQUITOS"
"56ab5eb8-06ba-4b62-9f45-5aff5070ef16","Colleen","Rosbottom","CE","90947455","INVESTIGADO","86448760","84777297","5048379924214498","22609852","22601384","$53166.02","14/06/2023","USD","0.76","true","true","SEGURO_TARJETAS_360","7007","$763.53","SEMANAL","PEN","AlphaMark Actively Managed Small Cap ETF","UCAYALI"
"3572f8f7-27b9-4b4b-9170-61b2a67d5bbc","Zane","Horley","DNI","15563577","INVESTIGADO","30871475","69455220","5048376068175113","59684148","58016397","$90105.07","08/08/2021","PEN","0.84","true","false","SEGURO_TARJETAS_360","2161","$618.16","QUINCENAL","PEN","TeleTech Holdings, Inc.","ICA"
"4b15d6de-9602-45a0-88f7-c0ff1fa19d1e","Pauly","Cartmell","DNI","66903833","APROBADO","47980609","40172104","5048374322293186","65909327","18476445","$32623.68","07/02/2020","USD","0.45","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4417","$796.79","QUINCENAL","USD","Monarch Casino & Resort, Inc.","IQUITOS"
"2c032a15-f609-4fc7-aa76-3ce213142b3b","Eldin","Sergant","DNI","98541978","INVESTIGADO","68148748","17895866","5108751812935599","74282010","78785168","$95450.69","18/11/2020","USD","0.61","true","true","SEGURO_TARJETAS_360","3873","$617.14","QUINCENAL","PEN","MediWound Ltd.","CUZCO"
"90116401-6565-4c01-8089-e54aa1409395","Laetitia","Firebrace","CE","28599245","RECHAZADO","44727286","71075274","5108754423221896","82932495","42328869","$13307.88","16/02/2022","USD","0.67","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5483","$358.85","SEMANAL","PEN","Ultra Petroleum Corp.","AREQUIPA"
"e79b97b9-8f7e-49ba-a146-da486e850213","Toni","Darridon","CE","30023991","RECHAZADO","76972630","39618241","5108757212472448","11008218","93918277","$2815.04","08/03/2022","PEN","0.76","true","false","SEGURO_TARJETAS_360","6335","$674.29","PAGO_UNICO","PEN","Triple-S Management Corporation","PUNO"
"185210f2-00d9-4637-bc16-28d48004bb86","Wilburt","Radmore","DNI","64662486","RECHAZADO","50172474","72309711","5048370650779077","70223778","29273912","$58844.91","10/09/2021","PEN","0.39","false","false","PROTECCION_TARJETA_IBK","8214","$619.70","ANUAL","PEN","DoubleLine Income Solutions Fund","AYACUCHO"
"0e83d482-b5e8-4d17-8ee7-80e1a3496e0f","Renell","Friskey","CE","11208278","APROBADO","44254826","59424566","5048373962720946","21824449","29422169","$38394.39","17/11/2020","PEN","0.29","true","true","PROTECCION_TARJETA_IBK","7652","$38.26","MENSUAL","USD","ONE Gas, Inc.","TUMBES"
"c1508e96-ae09-4d36-a35e-43ffc7b9f384","Ericha","Vicar","CE","71007125","INVESTIGADO","62105015","55163325","5048375331278654","33993361","28171618","$25038.97","05/07/2020","USD","0.28","true","false","PROTECCION_TARJETA_IBK","4320","$468.32","SEMANAL","USD","PPlus Trust","IQUITOS"
"1e399c44-b9c3-4280-ae11-4eea935e9068","Rickey","Gurg","CE","33064423","RECHAZADO","97041359","36657436","5108758480429045","18254266","16063700","$77416.50","12/03/2023","USD","0.12","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1123","$419.65","PAGO_UNICO","PEN","CryoLife, Inc.","TUMBES"
"c897bfe7-eeca-425d-b19c-f8ae3027273e","Skipp","Milland","CE","19493246","INVESTIGADO","65957283","37877613","5108757984801675","19822327","58979449","$18507.45","25/10/2022","PEN","0.85","false","false","PROTECCION_TARJETA_IBK","8873","$555.06","QUINCENAL","USD","Lands' End, Inc.","UCAYALI"
"91ecc8ab-621c-4942-929c-0f013d6bd325","Amalita","Plitz","DNI","32273778","INVESTIGADO","69569298","19484404","5048372425297336","51536396","63187178","$92461.34","18/08/2022","PEN","0.73","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5726","$252.54","SEMANAL","USD","Roka Bioscience, Inc.","TUMBES"
"c3b9951d-21a9-4ca3-83c7-a4194304a799","Tyler","Ell","DNI","96290230","RECHAZADO","24864725","95380443","5108751297598920","17476014","39078208","$76570.88","26/02/2020","USD","0.71","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7149","$845.45","MENSUAL","PEN","iShares MSCI EM ESG Optimized ETF","ICA"
"f074553c-5480-4769-89a8-c396a248eb39","Sauncho","Seath","DNI","30161344","INVESTIGADO","75843887","32642823","5108754205971122","38536516","30403971","$61570.83","24/11/2021","USD","0.47","true","false","PROTECCION_TARJETA_IBK","5496","$628.18","QUINCENAL","USD","Public Service Enterprise Group Incorporated","CUZCO"
"3150fdf7-4272-457c-9a39-08b77ba20049","Alisa","Tootal","DNI","28944195","RECHAZADO","38126262","38322738","5108754424543454","76522612","89679009","$59876.75","12/10/2022","PEN","0.2","true","false","SEGURO_TARJETAS_360","7250","$177.41","PAGO_UNICO","PEN","Atlassian Corporation Plc","IQUITOS"
"7bd7f848-072c-4c3c-ac8f-18149810919e","Isabelle","Yeaman","DNI","57418525","APROBADO","93153883","54110137","5048374732775103","80596425","51653759","$28068.37","08/12/2020","USD","0.13","true","true","SEGURO_TARJETAS_360","6391","$856.06","ANUAL","USD","JD.com, Inc.","ICA"
"2f742201-04f0-4a9e-b9d6-049bc443e3cf","Charissa","Kolin","DNI","26582332","INVESTIGADO","76890953","92359335","5048372910978929","13940450","27745674","$49367.89","23/04/2023","PEN","0.14","true","true","PROTECCION_TARJETA_IBK","7340","$795.94","ANUAL","USD","Ultra Clean Holdings, Inc.","ICA"
"e8ade9b8-06e3-4279-86fd-71876c8c8f38","Estel","Chieze","DNI","10830162","RECHAZADO","15731499","60337262","5108751260087141","44838621","98909526","$36059.89","15/12/2022","PEN","0.84","false","false","SEGURO_TARJETAS_360","5277","$469.27","SEMANAL","USD","CF Corporation","IQUITOS"
"6d342547-6946-4ad6-9068-ddd98bfac63c","Nanette","Wyett","DNI","13355625","INVESTIGADO","22903354","39334540","5108751871100887","30037113","15892811","$1462.21","02/03/2020","PEN","0.59","false","true","PROTECCION_TARJETA_IBK","6434","$827.13","QUINCENAL","USD","National Presto Industries, Inc.","IQUITOS"
"3fe5e448-63d8-465f-b596-20b075bb5abe","Nertie","Woolland","CE","50607471","RECHAZADO","48090685","36859007","5048374866148945","11144346","94890364","$51106.20","02/06/2022","PEN","0.44","false","false","PROTECCION_TARJETA_IBK","7940","$195.36","TRIMESTRAL","PEN","Dataram Corporation","PUNO"
"e52b8e29-8fb7-4e8f-b641-6ae988156d2a","Dorie","Normanvill","DNI","11495000","RECHAZADO","24031338","84856688","5108752360762849","95265165","67802806","$53927.29","25/01/2021","PEN","0.65","false","false","PROTECCION_TARJETA_IBK","6291","$899.43","QUINCENAL","PEN","Monmouth Real Estate Investment Corporation","IQUITOS"
"f673add2-e255-488d-8619-6d3efedab211","Terri","Jeffreys","CE","46539321","APROBADO","28918524","87422320","5048372404470169","14584959","84241503","$16163.31","05/05/2021","USD","0.19","false","true","SEGURO_TARJETAS_360","2233","$711.38","PAGO_UNICO","USD","ClearSign Combustion Corporation","UCAYALI"
"d25d0f95-e445-4b1b-87ec-65d0c061d0b0","Carol-jean","Nadin","DNI","83351595","RECHAZADO","48693007","13993005","5048379619124275","44506710","24134751","$83278.28","15/07/2023","PEN","0.74","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6111","$407.06","MENSUAL","USD","Nam Tai Property Inc.","ICA"
"5b8127e5-2b61-4096-aa85-cdf5fdb9845b","Bird","Burtonwood","DNI","52431605","INVESTIGADO","51482706","90384163","5108755505860741","98623301","63581938","$67646.96","01/02/2020","PEN","0.53","false","false","SEGURO_TARJETAS_360","8058","$888.40","ANUAL","PEN","Horizon Technology Finance Corporation","IQUITOS"
"68976afa-f3c7-4944-bee0-546a20870d41","Joli","Meaker","DNI","94184626","APROBADO","70190517","40623107","5048379579198897","89201655","85721028","$73043.57","21/02/2022","USD","0.47","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5567","$512.52","PAGO_UNICO","USD","First Internet Bancorp","AREQUIPA"
"44e4f54d-443e-4f1a-95ad-50fa607d2702","Kiley","Gotecliffe","DNI","40876527","APROBADO","38934740","55826358","5108752537578623","92368328","52137469","$83627.66","24/04/2022","PEN","0.59","true","false","PROTECCION_TARJETA_IBK","6044","$718.98","TRIMESTRAL","USD","Cemtrex Inc.","AREQUIPA"
"7ee891e3-1283-44d2-8460-62284bf27674","Christie","Papachristophorou","CE","79277129","APROBADO","30612535","56918722","5048378294984177","40010179","78455685","$18157.63","04/06/2023","USD","0.55","false","false","PROTECCION_TARJETA_IBK","7737","$263.37","QUINCENAL","USD","Leading Brands Inc","PUNO"
"e7a1ad1a-5a43-4ac7-9967-d7a2aaab1e4c","Bliss","Mistry","CE","13303820","APROBADO","80535954","26261420","5048374690226198","57331534","28435409","$96913.97","04/03/2022","PEN","0.7","false","true","SEGURO_TARJETAS_360","8232","$505.27","MENSUAL","PEN","Geospace Technologies Corporation","AREQUIPA"
"b54939db-f5e9-4205-a6f8-dc71775fba35","Clarette","Marklund","CE","39605242","APROBADO","15642840","80408586","5048375205053266","19288749","32391285","$62909.06","23/03/2020","USD","0.5","true","false","PROTECCION_TARJETA_IBK","6626","$710.05","TRIMESTRAL","PEN","ZAIS Group Holdings, Inc.","CUZCO"
"28368228-eb6b-40d4-8f2c-7ba93f835f6a","Andeee","Brunn","CE","84084070","RECHAZADO","88630242","76450810","5048375966135195","50188505","80654468","$9889.15","04/05/2021","PEN","0.55","true","true","SEGURO_TARJETAS_360","1285","$492.52","SEMANAL","USD","B&G Foods, Inc.","ICA"
"09bac5a7-b074-4783-a036-8eaa6a4e1184","Humbert","Hunt","CE","31058674","APROBADO","98525451","50319464","5048378020593748","70646781","51208494","$25432.39","31/08/2020","PEN","0.16","true","false","PROTECCION_TARJETA_IBK","5261","$918.64","SEMANAL","USD","FTD Companies, Inc.","CUZCO"
"d9b60e98-75b3-4293-9657-2bbc7262a3f9","Callean","Eade","DNI","99701736","RECHAZADO","23518571","80350967","5108759578000417","75706227","18274415","$66811.84","01/12/2020","USD","0.75","false","false","PROTECCION_TARJETA_IBK","7065","$129.48","MENSUAL","USD","Equity Commonwealth","AREQUIPA"
"30742111-db5f-42de-97e4-88dac27ca402","Madelin","Sibthorpe","CE","63231412","RECHAZADO","78550465","62121107","5108754995909001","35735004","48039697","$94990.20","29/05/2020","USD","0.36","true","false","PROTECCION_TARJETA_IBK","6216","$985.53","ANUAL","USD","Crane Company","PUNO"
"48fb8829-60fa-45fb-a9e1-d5b98add504c","Avram","Brogioni","DNI","74383779","RECHAZADO","88263062","69220545","5048378312770129","75237251","17161285","$81328.70","15/03/2020","PEN","0.82","false","true","PROTECCION_TARJETA_IBK","3120","$704.00","TRIMESTRAL","USD","Deutsch Bk Contingent Cap Tr V","ICA"
"b732bf4b-6da8-4514-b2e9-5c24520d37f4","Elfrieda","Delcastel","DNI","91646245","INVESTIGADO","72235579","90696915","5108754523424572","71370420","40318510","$87939.26","30/04/2020","USD","0.25","true","false","SEGURO_TARJETAS_360","8360","$87.10","MENSUAL","PEN","Haverty Furniture Companies, Inc.","PIURA"
"f19e7c4f-6699-43b9-b6a4-2e3a779c8b13","Alvis","Ciepluch","DNI","30667554","RECHAZADO","45059036","17451293","5108753025853619","24555781","49960745","$77578.93","28/04/2023","USD","0.22","true","false","SEGURO_TARJETAS_360","2276","$78.63","SEMANAL","PEN","Boise Cascade, L.L.C.","PIURA"
"a1b44385-267d-49f0-9a12-92aa1aa71ff1","Eydie","Sherbrook","DNI","29897260","INVESTIGADO","28112472","98674912","5048373612298020","46366726","48765289","$38219.66","16/04/2021","USD","0.78","true","true","PROTECCION_TARJETA_IBK","9195","$357.34","PAGO_UNICO","USD","Coherent, Inc.","LIMA"
"25c4561a-807c-4db9-a8e8-cb5b088872fa","Cristian","Suche","DNI","34542447","APROBADO","86528661","37045868","5108751520156728","90642318","55505155","$9120.37","29/01/2020","USD","0.35","false","true","SEGURO_TARJETAS_360","4076","$584.59","QUINCENAL","USD","Spectra Energy Partners, LP","TUMBES"
"07b4862a-3876-49e6-aa25-8a4f0af038a3","Parry","Brimley","DNI","31682922","RECHAZADO","67278735","40007808","5048379467263787","54475864","45438241","$4832.20","18/01/2022","USD","0.83","true","false","SEGURO_TARJETAS_360","3257","$325.10","QUINCENAL","PEN","Apollo Global Management, LLC","CUZCO"
"90c633b8-c0a4-4a4e-a4ae-3b557f96ced8","Chevy","Gorrick","CE","28160516","APROBADO","78995996","78549629","5048377445257368","85903347","20334164","$57798.74","27/12/2021","USD","0.24","true","false","SEGURO_TARJETAS_360","4666","$775.28","MENSUAL","PEN","NetEase, Inc.","AYACUCHO"
"a2ba4ac5-f241-42b6-92fe-1db561991893","Gabi","Woolveridge","CE","86282120","INVESTIGADO","71635810","72662334","5048370810326900","89994930","99430105","$40051.10","19/05/2021","USD","0.73","true","false","SEGURO_TARJETAS_360","1892","$765.27","ANUAL","PEN","3M Company","UCAYALI"
"6cbed50f-070f-4912-94cc-fdac3413d485","Egan","Slainey","DNI","70224207","RECHAZADO","31007435","67189705","5048379359595882","15048762","97420624","$99206.74","26/03/2021","USD","0.29","false","true","SEGURO_TARJETAS_360","2110","$149.27","TRIMESTRAL","PEN","PowerShares DWA Basic Materials Momentum Portfolio","AREQUIPA"
"d899e3df-445b-465d-97f2-2f32683ed288","Elnore","Welfair","DNI","84720093","RECHAZADO","59998311","71153110","5108754142263666","45937551","66389424","$19384.42","17/03/2022","PEN","0.23","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6363","$113.57","PAGO_UNICO","USD","Davis Select Financial ETF","AREQUIPA"
"3e11ba83-560e-4cf1-8c35-591247f01e78","Darrin","Harhoff","CE","48514943","APROBADO","96151970","34456269","5048377901543491","28800914","15443253","$26166.27","10/11/2022","USD","0.29","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5655","$710.22","QUINCENAL","PEN","Blackrock Global","CUZCO"
"c2b0adb7-ccde-4817-b9f9-28b9dd6c89bf","Ami","Bert","DNI","40077778","INVESTIGADO","25357270","74049116","5048375937253481","59328740","28882721","$68905.05","03/11/2020","USD","0.32","false","true","SEGURO_TARJETAS_360","2093","$805.75","PAGO_UNICO","USD","Taubman Centers, Inc.","PUNO"
"eceab373-00be-43ec-96e0-9d31dc1f42cb","Dirk","Carverhill","CE","53917046","INVESTIGADO","58102430","89458730","5048378652006159","25866360","93802460","$47236.85","27/03/2022","USD","0.53","true","true","SEGURO_TARJETAS_360","4154","$850.53","TRIMESTRAL","PEN","Trimble Inc.","LIMA"
"9c1eaec1-f2f4-4471-9916-4061ffc8b07f","Margaux","Wims","CE","67259820","APROBADO","80112961","68515689","5108751298026061","43709321","10110609","$63475.58","13/10/2020","PEN","0.36","true","false","PROTECCION_TARJETA_IBK","5859","$16.30","TRIMESTRAL","USD","Telefonica Brasil S.A.","AREQUIPA"
"ff24bb9f-5ac9-421b-a4b2-dc2dee76fc86","Marc","Belcher","CE","64265825","INVESTIGADO","96639486","50351785","5108751781723117","44617745","21251312","$44350.34","28/09/2020","USD","0.57","false","true","PROTECCION_TARJETA_IBK","2881","$961.38","TRIMESTRAL","PEN","Mercury Systems Inc","LIMA"
"36ffcd6c-b71d-4cbe-b183-2f995af1320c","Arnold","Von Helmholtz","DNI","82077836","RECHAZADO","18516891","19150513","5048376338967505","19715239","74854010","$92855.39","02/03/2023","USD","0.62","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7044","$742.62","ANUAL","USD","Citigroup Inc.","LIMA"
"76ae7d5d-9698-4e43-8cfd-54e4b85df844","Brenden","Braun","DNI","76785784","INVESTIGADO","76328714","52929571","5108757323476049","91583570","49699845","$31264.51","12/10/2021","PEN","0.53","true","true","SEGURO_TARJETAS_360","9387","$661.11","QUINCENAL","PEN","Benitec Biopharma Limited","PUNO"
"14bdcb51-4fdf-48fc-a821-5038fd25cc59","Merridie","O' Quirk","DNI","63873685","APROBADO","33695980","38581457","5108753941457412","37856245","27648700","$85197.55","10/11/2021","USD","0.58","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6278","$874.38","SEMANAL","USD","Capitol Acquisition Corp. III","IQUITOS"
"6e9f5b07-e92b-4648-aa68-dd0a54174e31","Liza","MacRannell","CE","33184750","RECHAZADO","58248714","43429631","5048372787171129","82150444","41372063","$28355.54","06/04/2020","USD","0.12","true","false","PROTECCION_TARJETA_IBK","6689","$79.65","PAGO_UNICO","USD","SP Plus Corporation","CUZCO"
"5c4450a0-035d-491a-b5ec-9c083dabc9af","Jan","Lovick","CE","66365971","INVESTIGADO","89968478","36988912","5108757007483386","26110443","24283150","$97159.79","23/02/2023","PEN","0.43","false","true","PROTECCION_TARJETA_IBK","9298","$43.17","MENSUAL","PEN","DSP Group, Inc.","AYACUCHO"
"45cd59c6-353b-4aac-8ddf-97e00cda1c61","Tonnie","Curman","DNI","90461649","INVESTIGADO","89288843","89328444","5108756761536322","47413057","16634711","$15002.50","23/02/2023","PEN","0.43","false","false","PROTECCION_TARJETA_IBK","2716","$90.64","TRIMESTRAL","PEN","On Track Innovations Ltd","AREQUIPA"
"67b3b88a-0cab-41fc-a6ff-106ef0b77d4e","Yulma","Stile","CE","22311217","APROBADO","27399764","85854997","5108758178536473","66975971","67262716","$8927.86","23/04/2023","PEN","0.56","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7264","$29.81","SEMANAL","USD","La Quinta Holdings Inc.","AREQUIPA"
"4b4109b7-58c1-4579-bba2-fe8a44cc92da","Pauli","Coffey","DNI","82607343","INVESTIGADO","76238011","27614472","5048379411881437","26062370","26759226","$26618.46","02/08/2021","USD","0.81","false","false","PROTECCION_TARJETA_IBK","2472","$61.39","MENSUAL","PEN","BlackRock Investment Quality Municipal Trust Inc. (The)","PUNO"
"b1c6b32d-905b-4657-853b-862b3e917cb2","Bentley","Estick","CE","71198068","RECHAZADO","96343286","83494696","5048370452373616","19981740","21125646","$96964.11","30/07/2022","USD","0.31","false","true","PROTECCION_TARJETA_IBK","8532","$197.15","TRIMESTRAL","USD","Landcadia Holdings, Inc.","LIMA"
"e491a18c-d01d-43ec-bfe6-f1791286ff4a","Saloma","Beavan","DNI","85949309","RECHAZADO","20658443","77987787","5108753908195385","68550140","83077456","$83588.29","16/10/2020","USD","0.66","false","false","SEGURO_TARJETAS_360","3834","$127.81","PAGO_UNICO","PEN","Accuray Incorporated","AREQUIPA"
"a44d5477-6cac-41b4-a13f-83fb113ad4c6","Deeann","Bourke","DNI","34199620","INVESTIGADO","70187930","89787328","5108751843064393","15335183","60259189","$55944.28","07/10/2020","USD","0.17","false","false","SEGURO_TARJETAS_360","4733","$654.10","SEMANAL","USD","Ritter Pharmaceuticals, Inc.","ICA"
"d3f5d1cb-c0bf-4a39-bdf9-bd862ccba178","Kendrick","Longstreet","DNI","70256758","APROBADO","17359994","66093183","5048372803850094","89824448","72245193","$71878.56","31/07/2022","USD","0.69","false","true","PROTECCION_TARJETA_IBK","2293","$301.52","TRIMESTRAL","USD","Perfumania Holdings, Inc","ICA"
"201d1e00-5188-4f21-947c-21ffabff0ebb","Lindon","Kyte","CE","67566908","APROBADO","43434741","97361709","5108757994323611","60769308","88252710","$72894.56","06/10/2020","USD","0.29","true","true","SEGURO_TARJETAS_360","9994","$267.62","QUINCENAL","USD","Univar Inc.","AYACUCHO"
"0c6e6d64-850f-4992-bed6-9c2dd141d5e1","Janek","Ludgrove","DNI","17423860","APROBADO","83683470","47768790","5048378690253466","95391763","85365902","$98936.47","22/12/2020","PEN","0.66","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3392","$10.50","QUINCENAL","USD","CGI Group, Inc.","TUMBES"
"972960de-9673-4410-b2ac-e672f1a3fc7f","Jacinta","Kiellor","DNI","22072114","RECHAZADO","69469321","89841788","5048375117810936","36439660","41645694","$74348.09","16/07/2020","USD","0.47","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8225","$320.95","QUINCENAL","PEN","Polar Power, Inc.","PUNO"
"a27c4717-26a1-4366-9da5-8280cfc8bbb0","Della","Lambarton","CE","38541407","INVESTIGADO","36373550","98962766","5048376179533721","85626617","96091771","$49497.67","02/01/2023","PEN","0.27","true","false","PROTECCION_TARJETA_IBK","7816","$109.55","QUINCENAL","USD","Aerie Pharmaceuticals, Inc.","AREQUIPA"
"d4e6fb04-b4e5-43cc-b4a1-7966c87ba5f4","Gerri","Yakovitch","CE","14509616","INVESTIGADO","23849311","16688437","5108753905494419","51317282","14450380","$40390.28","11/04/2023","PEN","0.6","false","false","PROTECCION_TARJETA_IBK","4346","$877.18","PAGO_UNICO","PEN","Qwest Corporation","PIURA"
"e7b2626b-7dfb-4d59-b08a-d9cf134d59de","Gib","Caves","DNI","91516926","APROBADO","95099248","21937431","5108751206357988","43317541","42227257","$86280.77","16/05/2022","PEN","0.83","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7314","$555.31","ANUAL","USD","Darden Restaurants, Inc.","LIMA"
"259b7d2b-1423-4331-9b73-134c107ef985","Aviva","Gelly","DNI","49950963","INVESTIGADO","64125590","10434952","5048375685903501","32716745","49185056","$50188.55","11/02/2023","PEN","0.61","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6127","$385.64","PAGO_UNICO","PEN","Lyon William Homes","UCAYALI"
"95363ae1-77be-4fa5-92af-c3928aba5e13","Darlene","Hesey","CE","25000878","APROBADO","54114185","70309547","5048372416447932","54120752","96343951","$16184.89","20/09/2020","PEN","0.49","true","false","PROTECCION_TARJETA_IBK","6203","$895.45","QUINCENAL","PEN","DDR Corp.","LIMA"
"0f94284b-7c75-4b70-9530-b24670093b8d","Walker","Ephgrave","DNI","86111601","INVESTIGADO","97486414","44782520","5108756288324848","52102997","99930760","$54106.47","16/09/2022","PEN","0.21","false","true","PROTECCION_TARJETA_IBK","4425","$743.99","MENSUAL","USD","Rave Restaurant Group, Inc.","CUZCO"
"1afe6d5b-b9cc-4e2b-b908-766ed82e0698","Rubie","Dyte","CE","96706327","INVESTIGADO","45230815","32738150","5048370239609308","67438170","84703746","$53554.00","01/03/2023","PEN","0.51","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6306","$793.35","MENSUAL","PEN","AmeriGas Partners, L.P.","AREQUIPA"
"3e54f8d4-55ed-47e0-b18b-ce1195e9aa92","Redd","O'Dowgaine","CE","37549971","APROBADO","42195328","86174997","5108752287343160","68203603","14950472","$15996.48","28/01/2023","PEN","0.29","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3941","$830.82","TRIMESTRAL","USD","Wintrust Financial Corporation","TUMBES"
"7403ddb9-b34a-4256-9751-fe0bbdf269d9","Dorothy","Gladdis","DNI","56348956","RECHAZADO","12327201","81270472","5108754756473148","90056636","66498734","$90477.91","18/07/2022","USD","0.34","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9085","$91.77","QUINCENAL","PEN","OCI Partners LP","AYACUCHO"
"2069201b-2e4a-44d7-87f7-3bd98886945a","Hayes","Haughton","DNI","71328819","RECHAZADO","52802281","37606381","5048379446997034","84167543","94236716","$56791.74","12/09/2020","PEN","0.74","true","true","PROTECCION_TARJETA_IBK","6526","$530.41","QUINCENAL","PEN","Regal Beloit Corporation","PUNO"
